id,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var, valence_mean, valence_std, arousal_mean, arousal_std
550,198.7680288,128208,922.3597122,0.260682821,0.294485867,0.086721934,0.501567587,0.264748952,0.070092008,0.258639574,0.128214289,0.016438904,6.625422478,46.79924774,2190.169434,2.807761908,39.47472382,1558.253784,0.007194717,3.302776814,10.90833473,1837.592082,335.9746099,112878.9385,2027.822547,311.2566344,96880.69243,23.666888,7.262154322,52.73888539,23.666888,7.262154322,52.73888539,1.777326507,2.024063605,4.096833478,0.002831403,0.058343454,0.003403959,0.096715158,0.029131111,0.000848622,-1.60E-05,0.150272056,0.022581691,-0.000401409,0.05543834,0.00307341,2.576253968,1.555207924,2.418671688,5.8,1.47,5,1.79
551,129.1992188,91544,953.5833333,0.463488966,0.289151311,0.083608478,0.587623687,0.237921366,0.056606576,0.273268333,0.093047038,0.008657751,2.583707809,18.96339417,359.6102905,-0.492304176,43.23769379,1869.498047,0.013357517,2.110608339,4.454667568,2059.588053,674.9395623,455543.4128,2520.277351,394.178995,155377.0801,18.47790103,7.62800507,58.18646135,18.47790103,7.62800507,58.18646135,1.118952404,1.319324289,1.740616579,-0.005349993,0.042254005,0.001785401,0.073094772,0.041826387,0.001749447,4.55E-05,0.076715007,0.005885193,-3.32E-05,0.041989125,0.001763087,2.501950113,1.721096418,2.962172879,5.4,1.36,5.1,1.3
552,117.4538352,78227,931.2738095,0.406811178,0.317913711,0.101069123,0.354745521,0.288706486,0.083351435,0.220213714,0.186652762,0.034839254,4.207153797,66.3670578,4404.586426,-0.366747379,75.80387115,5746.227051,0.010797088,1.850041509,3.422653437,1073.07674,661.1590099,437131.2364,1945.454551,633.4530588,401262.7777,23.23683897,7.167746886,51.37659543,23.23683897,7.167746886,51.37659543,0.664673295,0.857520626,0.735341624,0.005968633,0.095719706,0.009162262,0.023902122,0.021808723,0.00047562,7.39E-07,0.124810822,0.015577741,1.25E-05,0.021796821,0.000475101,3.95784127,2.54417468,6.472824802,2.9,1.14,3.1,1.14
553,117.4538352,83802,952.2954545,0.376761526,0.299695283,0.089817263,0.479192939,0.269043107,0.072384193,0.253306086,0.138453458,0.01916936,1.347873688,8.743761063,76.45336151,-4.137115002,75.49837494,5700.004883,0.009469663,3.74723506,14.04177094,1161.358278,746.0988571,556663.5045,1706.911056,655.7715528,430036.3295,21.38778583,6.398474475,40.94047561,21.38778583,6.398474475,40.94047561,0.668883762,0.894893725,0.80083478,0.023718729,0.079935729,0.006389721,0.044436109,0.051945879,0.002698374,-2.16E-06,0.056924623,0.003240413,-8.05E-06,0.031837415,0.001013621,3.178811791,1.92172166,3.693014138,3.4,1.11,5.3,1.42
554,99.38401442,69496,952,0.490998298,0.284436375,0.080904044,0.576689545,0.251583956,0.063294487,0.274989906,0.087828723,0.007713885,6.669920921,59.54563522,3545.682617,4.439688206,44.3445549,1966.439575,0.011457506,2.972178459,8.833845139,1819.784827,582.1304172,338875.8227,2500.558972,397.5978293,158084.0338,20.59304777,8.142144222,66.29451253,20.59304777,8.142144222,66.29451253,1.533476274,1.966823049,3.868392905,0.014925736,0.054561449,0.002976952,0.053873446,0.026420053,0.000698019,1.68E-06,0.109491855,0.011988467,-5.38E-05,0.087735355,0.007697492,2.565804989,1.420550825,2.017964646,4.9,2.17,6.3,2
555,161.4990234,117081,975.675,0.348874658,0.31808719,0.101179458,0.410412884,0.307429376,0.094512821,0.23513777,0.167462122,0.028043562,5.585352898,55.58686447,3089.899658,0.790635645,51.89263153,2692.845215,0.011841276,4.178641319,17.4610424,2043.035637,1093.658458,1196088.822,2285.042818,563.1396433,317126.2578,22.03556276,7.320235738,53.58585126,22.03556276,7.320235738,53.58585126,1.26178809,1.659416484,2.753663067,0.01265413,0.096524527,0.009316984,0.078274679,0.078168804,0.006110362,-1.08E-05,0.129534438,0.016779171,-7.18E-06,0.058614083,0.003435611,3.362249433,2.084986433,4.347168428,4.4,1.8,4.8,1.78
556,99.38401442,71019,959.7162162,0.214115307,0.290367544,0.084313303,0.414821206,0.277672024,0.077101753,0.241432454,0.158252025,0.025043704,1.704362631,12.19046688,148.6074829,-12.69622707,92.34898376,8528.334961,0.008710428,2.905445576,8.441614151,638.0719841,139.2850088,19400.31366,549.2200794,116.6329924,13603.25491,25.9426739,7.948208059,63.17401135,25.9426739,7.948208059,63.17401135,0.601322522,0.725869443,0.526886448,-0.005005868,0.090110484,0.008119899,0.047701632,0.013634336,0.000185895,-1.41E-05,0.080388986,0.006462389,-7.11E-05,0.016089775,0.000258881,2.131591837,1.39094312,1.934722762,2.9,1.37,4.3,1.68
557,112.3471467,79840,973.6585366,0.345507205,0.301287115,0.090773918,0.460502304,0.284581127,0.080986418,0.251453534,0.141790175,0.020104454,0.975143969,7.403839111,54.8168335,-4.936272144,70.66597748,4993.680664,0.003079468,4.365479946,19.05741692,1887.145064,860.4975727,740456.0726,2272.919731,650.3778057,422991.2901,21.96242079,6.476800809,41.94894872,21.96242079,6.476800809,41.94894872,0.641060934,1.028544127,1.05790302,-0.005779777,0.080144396,0.006423124,0.07379314,0.049702976,0.002470386,-3.87E-06,0.045930251,0.002109588,6.59E-06,0.037594184,0.001413323,3.011628118,1.97773638,3.911441187,4.5,1.28,4.9,1.22
558,129.1992188,96950,959.9009901,0.330468446,0.289018929,0.083531938,0.510313678,0.266010281,0.07076147,0.25695398,0.131559818,0.017307986,3.163613796,17.2319355,296.9395752,1.780698061,38.57942963,1488.372314,0.011604247,2.739694357,7.505924702,2017.71475,396.5772742,157273.5344,2475.952247,292.2770698,85425.88555,21.87237262,6.69516355,44.82521496,21.87237262,6.69516355,44.82521496,1.34400352,1.504560101,2.263701097,0.000537428,0.058035018,0.003368063,0.079518112,0.025461602,0.000648293,9.13E-07,0.090999894,0.00828098,1.69E-05,0.04456481,0.001986022,1.809995465,1.114496748,1.242103002,5.9,1.58,6.5,1.63
559,117.4538352,76060,916.3855422,0.417466044,0.293050945,0.085878849,0.539759016,0.252631359,0.063822603,0.274180235,0.090324592,0.008158532,11.89230347,59.76374435,3571.705078,5.401578903,28.0748024,788.1945801,0.014917645,3.445626497,11.87234116,2699.905141,817.9152829,668985.41,2872.960804,397.8684657,158299.316,18.90825073,6.409792631,41.08544157,18.90825073,6.409792631,41.08544157,2.774849978,3.274046061,10.71937761,-0.006243055,0.057558867,0.003313023,0.113216347,0.064279982,0.004131916,-7.66E-05,0.139121443,0.019354776,-5.37E-05,0.13515529,0.018266952,2.488018141,1.308610291,1.712460893,7.1,1.14,7.2,1.17
560,123.046875,87865,1033.705882,0.314757228,0.302901387,0.091749243,0.467193667,0.286272374,0.081951872,0.253485302,0.138125069,0.019078535,9.887970924,65.72283936,4319.491699,3.023743391,44.95656586,2021.092651,0.002164049,3.953988075,15.63402081,1693.743533,822.4839799,676479.8972,2125.293091,664.8675714,442048.8875,21.69341009,6.60343879,43.60540385,21.69341009,6.60343879,43.60540385,1.926209029,2.263439157,5.123156817,0.000163757,0.076849975,0.005905919,0.060955411,0.035630183,0.00126951,1.40E-06,0.159410253,0.025411628,4.58E-06,0.081630893,0.006663602,2.917587302,1.54475144,2.386257011,5.7,1.79,5.5,1.02
561,107.6660156,78092,964.0987654,0.421692699,0.302546203,0.091534212,0.412964161,0.302893017,0.091744179,0.232385949,0.17126034,0.029330104,3.190597773,20.84695816,434.5956726,2.444063187,42.3764534,1795.763794,0.013941957,2.837331772,8.050452232,2406.593636,772.2371635,596350.2367,2722.516579,484.5385993,234777.6542,20.30773958,6.820501958,46.51924696,20.30773958,6.820501958,46.51924696,1.113007923,1.286832663,1.655938303,0.010402773,0.089902081,0.008082384,0.070260427,0.046835867,0.002193598,1.02E-05,0.094739415,0.008975557,2.59E-06,0.045967985,0.002113056,1.866884354,1.16158737,1.349285217,5.7,1.55,7,0.63
562,95.703125,62750,922.7941176,0.425654203,0.307210982,0.094378591,0.497118707,0.298106163,0.088867284,0.258902879,0.127681763,0.016302633,11.34361076,87.5634613,7667.359375,2.909923315,44.51235962,1981.35022,0.003775728,5.140488148,26.42461777,1670.247035,945.6215333,894200.0842,1935.053677,664.067724,440985.9421,20.55523633,7.108469809,50.53034303,20.55523633,7.108469809,50.53034303,2.325958168,2.801503783,7.848423445,0.004945187,0.077097993,0.005944101,0.073830842,0.050884772,0.00258926,0.000110143,0.154061511,0.023734948,0.000767248,0.118410163,0.014020967,2.132752834,1.196904202,1.43257967,6.5,1.75,7.2,1.08
563,117.4538352,84979,965.6704545,0.399212718,0.28383714,0.080563515,0.534566779,0.258355554,0.066747592,0.266472351,0.111021707,0.01232582,2.047230005,11.75065041,138.077774,1.784772873,36.48939514,1331.47583,0.015136541,2.553423882,6.519973755,2238.014032,447.920822,200633.0628,2487.800366,270.7365631,73298.28658,20.30015189,7.342526635,53.91269738,20.30015189,7.342526635,53.91269738,1.265816228,1.450463737,2.103845051,-0.005655366,0.06462722,0.004176678,0.09621933,0.032138775,0.001032901,5.54E-07,0.064025238,0.004099231,-3.46E-05,0.048426677,0.002345143,2.116498866,1.307188068,1.708740646,6,1,6.1,1.04
564,129.1992188,80856,898.4,0.441259533,0.281392723,0.079181872,0.475942297,0.268666791,0.072181845,0.248256144,0.147316734,0.02170222,9.422262192,67.60823059,4570.872559,4.732787609,36.0459671,1299.311768,0.011682545,2.380285501,5.665759563,2488.704036,939.5767168,882804.4068,2843.285179,533.5595373,284685.7798,20.00499604,6.299609873,39.68508455,20.00499604,6.299609873,39.68508455,2.053498496,2.377573906,5.652857681,0.015212744,0.065952828,0.004349776,0.096486237,0.067993387,0.004623101,-1.32E-05,0.152226523,0.023172915,-7.54E-06,0.080381602,0.006461202,1.599854875,1.02135868,1.043173554,5.1,1.7,5.1,1.45
565,123.046875,85312,947.9111111,0.331256568,0.297610104,0.088571772,0.500554331,0.267706692,0.071666873,0.267146557,0.109389444,0.01196605,3.151006937,18.30275345,334.9907532,-8.091002464,49.86828232,2486.845703,0.005153604,2.750617504,7.565896988,1705.062993,416.6204356,173572.5873,1562.710462,222.9579687,49710.25579,21.8139949,7.183051092,51.59622299,21.8139949,7.183051092,51.59622299,1.527405745,1.830061236,3.349124127,-0.003570394,0.072824197,0.005303364,0.100217903,0.036244182,0.001313641,2.60E-07,0.087054186,0.007578432,2.02E-05,0.055395804,0.003068695,4.721777778,2.489979091,6.199995874,7,2.14,3.6,1.74
566,99.38401442,70474,952.3513514,0.222440302,0.289536893,0.083831616,0.452391682,0.284759795,0.081088141,0.249845321,0.144605148,0.020910649,3.564257622,21.1392231,446.8667908,-8.548092842,87.74465942,7699.125,0.006834995,2.528406382,6.392838955,709.0636826,134.6131708,18120.70575,582.5162448,136.516549,18636.76816,26.0131938,8.311445754,69.08013052,26.0131938,8.311445754,69.08013052,1.00503851,1.404821826,1.973524363,0.021820987,0.080276461,0.00644431,0.053994594,0.016406564,0.000269175,-1.14E-05,0.103455983,0.01070314,-0.000119018,0.03434328,0.001179461,2.489179138,1.653508606,2.73409071,4.3,1.68,4.5,1.86
567,198.7680288,142892,965.4864865,0.250020564,0.300524443,0.09031494,0.479784785,0.275018405,0.075635123,0.25496575,0.135372817,0.0183258,5.989692688,40.48373795,1638.932983,1.868834019,45.57538605,2077.115967,0.012830109,3.089971781,9.547925949,1581.180069,351.4573731,123522.2851,1880.644181,325.5290077,105969.1348,23.79362403,6.881787285,47.35899623,23.79362403,6.881787285,47.35899623,1.543170707,1.699447817,2.888122882,0.006162243,0.063191852,0.00399321,0.075281643,0.025624742,0.000656627,-1.39E-06,0.13914305,0.019360788,-2.58E-05,0.053441811,0.002856027,2.066575964,1.32571504,1.757520368,6.9,1.76,7.5,1.2
568,99.38401442,67538,938.0277778,0.384699732,0.301552981,0.090934202,0.538927858,0.264370064,0.069891531,0.267947515,0.107412581,0.011537463,1.781768441,9.610377312,92.35935974,-2.950905561,48.32018661,2334.840332,0.008069285,3.230012417,10.43297958,2337.730632,746.973669,557969.6622,2278.770383,437.32604,191254.0653,20.05398633,6.746278107,45.51226829,20.05398633,6.746278107,45.51226829,1.172676461,1.565007084,2.449247172,0.006983164,0.057827634,0.003344035,0.117705984,0.05939991,0.003528349,-3.20E-05,0.065691963,0.004315434,-0.000272299,0.047977548,0.002301845,4.632380952,3.482013952,12.12442116,6.4,1.02,3.5,1.57
569,117.4538352,72939,889.5,0.414303482,0.316942155,0.100452334,0.566075926,0.258587457,0.066867473,0.271390369,0.098390046,0.009680601,5.095556259,63.54216385,4037.606689,-2.752596617,43.36963654,1880.925293,0.000568986,2.850006342,8.122536659,2852.201046,1326.408122,1759358.506,2689.772883,367.8147963,135287.7244,18.76386118,7.262054195,52.73743113,18.76386118,7.262054195,52.73743113,1.096012729,1.615097828,2.608540995,-0.01340649,0.060083986,0.003610085,0.160590949,0.146217312,0.021379502,-2.19E-06,0.113346539,0.012847438,-0.00013691,0.063432433,0.004023674,2.009687075,1.116381879,1.246308499,3.7,1.62,4.5,1.02
570,99.38401442,70158,961.0684932,0.389447242,0.311406106,0.096973754,0.467819269,0.284920841,0.081179886,0.250914758,0.142741437,0.020375118,2.997691393,17.34639931,300.897583,-0.125053585,41.67781448,1737.040283,0.009793266,2.706467867,7.324968815,2926.445617,1029.490384,1059850.451,2773.96712,541.5118074,293235.0376,20.55949692,6.967097828,48.54045215,20.55949692,6.967097828,48.54045215,1.366066867,1.866112337,3.482375253,0.017320586,0.074535485,0.005555538,0.126357175,0.073870751,0.005456888,2.11E-06,0.089440875,0.007999671,-3.04E-06,0.055123717,0.003038624,3.423782313,1.809391407,3.273897263,7.3,1.62,5.8,1.78
571,198.7680288,141693,963.8979592,0.297746003,0.288750291,0.083376735,0.494420836,0.27348342,0.074793181,0.252314526,0.14025232,0.019670713,3.616597891,28.91440392,836.0427856,-4.777538776,61.34498215,3763.207031,0.018025739,2.785513639,7.759086609,1901.250079,406.2862832,165068.5439,2138.666841,309.2506031,95635.93553,23.44971949,7.281571609,53.0212851,23.44971949,7.281571609,53.0212851,1.141400317,1.747075664,3.052273375,-0.018023344,0.079256921,0.006281659,0.088756752,0.034678615,0.001202606,3.87E-06,0.106006555,0.011237389,-1.89E-05,0.042963218,0.001845838,7.983020408,4.294195231,18.44011268,5.6,1.74,6.3,0.9
572,135.9991776,93702,956.1428571,0.24090983,0.296614408,0.087980099,0.384672205,0.287136797,0.08244754,0.223193298,0.18307945,0.033518085,4.566622257,30.31588936,919.0531616,-8.18875885,51.91065979,2694.716553,0.009687532,2.215298176,4.907545567,1332.546034,410.3103473,168354.5811,1873.845518,352.4230248,124201.9884,24.02752293,6.523467907,42.55563353,24.02752293,6.523467907,42.55563353,1.187947801,1.322072182,1.747874855,0.036989672,0.09116811,0.008311624,0.050240365,0.024471327,0.000598846,-6.91E-05,0.129140124,0.016677173,-0.000210288,0.026375517,0.000695668,5.344072562,3.230815136,10.43816644,4.3,1.42,5,1.48
573,73.828125,50774,940.2592593,0.304328233,0.293065727,0.085887514,0.447763122,0.277297129,0.076893698,0.249991397,0.144352467,0.020837635,3.711151123,19.12220955,365.6588745,-0.916327834,23.88614655,570.5479736,0.007817836,2.40252614,5.77213192,3395.397632,610.0536714,372165.482,2794.502012,301.5128559,90910.00226,22.19820609,6.396611929,40.91664417,22.19820609,6.396611929,40.91664417,1.657413087,1.845694348,3.406587625,0.002964872,0.072468239,0.005251646,0.173480539,0.061484397,0.003780331,1.37E-06,0.112238243,0.012597423,7.99E-06,0.055159464,0.003042566,4.704362812,2.879165765,8.289595502,5.7,1.79,6.3,1.55
574,184.5703125,105617,851.75,0.405139178,0.291621447,0.085043073,0.502887758,0.267535859,0.071575436,0.256603518,0.132242081,0.017487968,3.390724659,32.58034515,1061.478882,1.89520359,51.58076477,2660.575195,0.014563001,3.688071966,13.60187531,1853.380947,841.5014005,708124.6071,2442.793993,592.7634815,351368.545,20.11560772,7.987811245,63.80512848,20.11560772,7.987811245,63.80512848,1.130569116,1.430178648,2.045410966,-0.015492169,0.055668178,0.003098946,0.056417238,0.039545502,0.001563847,-4.02E-05,0.101761661,0.010355436,-0.000178235,0.040409938,0.001632963,3.067356009,1.836064231,3.371131861,4.3,1,4.9,0.94
575,95.703125,67765,954.4366197,0.203642249,0.283197463,0.080200799,0.373546496,0.294843394,0.086932627,0.217041787,0.190331805,0.036226196,0.55568254,4.930465698,24.30949402,-17.34773064,97.96008301,9596.177734,0.008622531,1.698019981,2.883271694,701.3421755,195.5151405,38226.17016,889.5656599,234.004828,54758.25954,28.81563453,6.131559601,37.59602315,28.81563453,6.131559601,37.59602315,0.320895539,0.455089613,0.207106556,0.041575463,0.10155081,0.010312567,0.044171215,0.013632478,0.000185844,-4.74E-07,0.047433566,0.002249943,-9.19E-08,0.004380982,1.92E-05,6.408707483,4.793157731,22.97436103,2.7,1.42,3.7,0.9
576,92.28515625,65016,956.1176471,0.390019625,0.297253698,0.088359766,0.563051366,0.252252829,0.06363149,0.269748493,0.102806049,0.010569084,1.513116598,23.33455086,544.5012817,-11.48101997,75.39878082,5684.976563,0.015148272,4.325368404,18.70881271,1272.277883,753.0436519,567074.7417,1571.648091,558.2581759,311652.1909,20.03831449,8.437947449,71.19895715,20.03831449,8.437947449,71.19895715,0.58662136,0.971849327,0.944491114,0.002555481,0.066297446,0.004395351,0.055229615,0.040238903,0.001619169,-1.27E-05,0.050689649,0.002569441,-7.27E-06,0.04491071,0.002016972,2.694675737,1.453270071,2.1119939,4.1,0.94,4.9,1.22
577,143.5546875,104990,963.2110092,0.339979053,0.300968021,0.090581752,0.500099663,0.26844277,0.072061521,0.257230705,0.131017929,0.017165698,4.672380447,24.20926285,586.0884399,0.303244203,36.17079544,1308.326538,0.017575789,3.375147581,11.39162159,2254.091099,605.518072,366652.1355,2487.93339,390.2189128,152270.7999,22.12980157,6.735171516,45.36253535,22.12980157,6.735171516,45.36253535,1.686329266,1.976522396,3.906640783,-0.007560883,0.062757898,0.003938554,0.092931248,0.045460381,0.002066646,-2.14E-06,0.107656933,0.011590016,-0.00011805,0.065445364,0.004283095,2.021297052,1.15647205,1.337427602,5.5,1.43,6.2,1.33
578,103.359375,66439,910.1232877,0.333370447,0.323826909,0.104863867,0.49119269,0.290558643,0.084424325,0.260108829,0.125206751,0.01567673,2.111737967,15.76899719,248.6612701,-1.702020764,46.11410904,2126.510986,0.012728187,3.441406488,11.84327888,2891.057546,873.800607,763527.5008,2777.162069,484.5047707,234744.8729,19.80741056,7.094324989,50.32944705,19.80741056,7.094324989,50.32944705,1.011011877,1.283109199,1.646369217,0.019921895,0.07192277,0.005172885,0.130087835,0.065885315,0.004340875,-2.06E-06,0.064645618,0.004179056,-4.07E-05,0.05272707,0.002780144,2.26278458,1.326456549,1.759486977,6.2,1.54,6.9,0.94
579,86.1328125,52268,871.1333333,0.434799701,0.303946584,0.092383519,0.48971352,0.293978941,0.086423618,0.245546201,0.151790634,0.023040397,4.760941982,93.05236053,8658.742188,-3.606551886,58.75636292,3452.310303,0.007423935,3.937065363,15.50048447,1859.125958,868.4331131,754176.0719,2151.811787,525.6675764,276326.4009,20.02727182,7.492854054,56.14286187,20.02727182,7.492854054,56.14286187,0.916890515,1.499187317,2.24756261,0.005078656,0.063403493,0.004020003,0.078527247,0.059183733,0.003502714,7.27E-07,0.103325509,0.010676161,7.84E-06,0.064499341,0.004160165,2.807292517,1.524278163,2.323423919,3.7,1.79,4,1.34
580,117.4538352,74777,923.1728395,0.34842518,0.309682488,0.09590324,0.428501233,0.296953179,0.088181191,0.239129182,0.161711372,0.026150568,2.295517206,22.81155968,520.3672485,-2.571950912,67.18784332,4514.206543,0.011458736,4.251879692,18.07848167,1482.048212,887.0785284,786908.3155,2048.630083,825.0135963,680647.434,22.070771,6.5443766,42.82886509,22.070771,6.5443766,42.82886509,0.766107999,1.049575942,1.101609658,0.000402233,0.088691144,0.007866119,0.045136709,0.032864435,0.001080071,-6.37E-05,0.069906861,0.004886969,-1.09E-05,0.053479105,0.002860015,4.785632653,2.857204805,8.163619297,4.6,1.5,4.4,1.5
581,135.9991776,98807,968.6960784,0.322291493,0.299819738,0.089891881,0.508039415,0.256917094,0.066006393,0.266067285,0.111988986,0.012541533,12.19215012,73.63750458,5422.481934,6.07180357,41.86113358,1752.354614,0.002110251,2.166191578,4.69238615,1532.466817,358.4711106,128501.5371,1615.22492,175.0567056,30644.85019,23.1897642,10.6617097,113.6720536,23.1897642,10.6617097,113.6720536,2.78208398,2.98088564,8.885679201,0.013758843,0.063908786,0.004084333,0.074625525,0.029551743,0.000873306,6.42E-05,0.182351634,0.03325212,0.000722286,0.082821943,0.006859474,2.373079365,1.519436904,2.308688504,6.1,2.12,6.5,1.63
582,184.5703125,124035,946.8320611,0.357580662,0.291828156,0.085163668,0.437259901,0.279089427,0.077890908,0.243198882,0.15552375,0.024187637,3.639075518,20.28052139,411.2995605,0.326162308,60.31533432,3637.939697,0.00999729,4.018352985,16.14715958,1509.176291,995.7532513,991524.5375,2013.488846,766.989241,588272.4958,21.38302108,7.433677386,55.25955947,21.38302108,7.433677386,55.25955947,1.180999767,1.348747785,1.819120589,-0.015209954,0.08564569,0.007335184,0.05180888,0.050816328,0.002582299,-1.65E-06,0.101820253,0.010367364,3.59E-05,0.050515916,0.002551858,1.951637188,1.159242719,1.343843681,3.1,1.45,5,1.95
583,95.703125,67044,944.2816901,0.383273304,0.302497983,0.091505036,0.481815186,0.284759901,0.081088201,0.253751175,0.137636022,0.018943674,8.48670578,46.88891602,2198.570313,2.934033871,37.26440048,1388.63562,0.005875158,3.616292,13.0775671,2133.354135,606.5199035,367866.3934,2423.498471,369.8049234,136755.6814,21.77109296,7.44834599,55.47785799,21.77109296,7.44834599,55.47785799,2.049698936,2.39399141,5.731194871,-0.003317959,0.067505382,0.004556977,0.082188305,0.044450074,0.001975809,-1.69E-06,0.147555351,0.02177258,-3.85E-05,0.090241432,0.008143516,1.829732426,1.204589839,1.45103668,6.1,1.3,5.5,1.12
584,73.828125,51316,950.2962963,0.48015058,0.281387985,0.07917919,0.514157556,0.259707324,0.067447894,0.256270773,0.132885756,0.017658624,2.87243557,20.74278831,430.2633057,2.261817455,66.35993195,4403.640625,0.011873825,2.25291872,5.075642586,1239.269343,680.3925601,462934.0359,1773.485547,522.4524085,272956.5192,21.24838302,9.394320353,88.25325489,21.24838302,9.394320353,88.25325489,0.996771754,1.10889801,1.229654796,-0.015193054,0.061084396,0.003731303,0.047602768,0.033752055,0.001139201,-1.71E-07,0.095626034,0.009144338,-2.23E-07,0.027504699,0.000756508,5.440435374,3.752305157,14.07979399,4.2,1.08,1.6,0.66
585,95.703125,70407,977.875,0.29038015,0.308265358,0.095027536,0.364899636,0.295361262,0.087238275,0.221844761,0.184711222,0.034118236,7.043894768,46.96509171,2205.719727,-0.024253944,48.2919693,2332.114258,0.012792334,2.561726332,6.562441826,1494.140284,406.2295297,165022.4308,1778.743702,306.0759662,93682.49712,24.17006658,6.905516238,47.68615452,24.17006658,6.905516238,47.68615452,1.620049011,1.776878023,3.157295509,0.000237537,0.102176856,0.01044011,0.060639953,0.032044362,0.001026841,3.24E-06,0.160657912,0.025810966,-1.79E-06,0.039310019,0.001545278,3.105668934,1.82040409,3.313871052,3.7,1.73,4.6,1.91
586,172.265625,109809,907.5123967,0.234506279,0.290076345,0.084144279,0.403925175,0.279658919,0.078209111,0.22709017,0.178222861,0.031763388,0.840104222,8.295782089,68.82000732,-13.61858082,90.47074127,8184.95459,0.00714105,1.743933558,3.041304111,780.8359561,156.6101321,24526.73349,959.675297,316.744757,100327.2411,25.56061153,7.12440394,50.7571315,25.56061153,7.12440394,50.7571315,0.424786038,0.636881658,0.405618246,-0.014918695,0.085722645,0.007348372,0.045002123,0.011289255,0.000127447,-9.28E-06,0.056905858,0.003238277,-2.56E-05,0.008663233,7.51E-05,1.863401361,1.032958545,1.067003356,3.6,1.36,4.9,1.22
587,129.1992188,90576,953.4315789,0.413109213,0.265324861,0.070397288,0.594624114,0.225447165,0.050826424,0.27268876,0.094732114,0.008974173,5.574220657,16.66725349,277.7973328,-6.054852009,55.93838882,3129.103271,0.007982764,1.702815771,2.899581671,1240.989176,154.7619647,23951.26571,1175.312136,144.6247285,20916.31211,21.55306574,8.28791179,68.68948184,21.55306574,8.28791179,68.68948184,2.443578174,2.481546839,6.158074713,-0.000818517,0.049468007,0.002447084,0.076827028,0.012032542,0.000144782,2.11E-07,0.123319313,0.015207653,-5.12E-06,0.051173154,0.002618692,8.07938322,4.583200711,21.00572875,5.1,1.92,4.4,1.56
588,143.5546875,98864,950.6153846,0.319255382,0.295268625,0.087183565,0.472646582,0.267646976,0.071634904,0.251849443,0.14108576,0.019905192,4.111209393,26.05633736,678.9326782,-2.15509367,47.57930374,2263.790283,0.009095523,2.438382149,5.945707798,1547.412627,607.5101107,369068.5346,1885.993518,511.7686764,261907.1781,22.428851,6.971842176,48.60658332,22.428851,6.971842176,48.60658332,1.447579962,1.649405663,2.72053904,-0.005015798,0.067289916,0.004527933,0.061490718,0.028982812,0.000840003,1.27E-06,0.109898105,0.012077593,-2.92E-06,0.041447289,0.001717878,1.645133787,0.872627861,0.761479384,4.2,1.25,4.9,1.37
589,129.1992188,94264,961.877551,0.245969057,0.292875737,0.085776195,0.462549594,0.268416244,0.07204728,0.267068843,0.109579043,0.012007567,0.115151465,0.84416914,0.71262151,-17.03651428,73.18629456,5356.233887,0.008719152,3.082884312,9.504175186,2114.172597,333.9929943,111551.3202,1900.678941,223.7344652,50057.11093,24.25547194,10.1761615,103.5542628,24.25547194,10.1761615,103.5542628,0.252922312,0.320178407,0.102514212,0.012666026,0.083899344,0.0070391,0.128720849,0.0279119,0.000779074,-1.19E-05,0.018948514,0.000359046,-1.01E-05,0.009888349,9.78E-05,3.792979592,2.416217593,5.838107457,5.3,2,5.7,1.9
590,117.4538352,79150,920.3488372,0.267953366,0.291123956,0.084753156,0.488163291,0.276756075,0.076593925,0.260650197,0.124075816,0.015394808,10.77216339,79.97106171,6395.370117,0.871944249,50.9311142,2593.978271,0.009653611,4.993756771,24.93760681,1900.470892,1209.143287,1462027.488,2079.45913,974.7372293,950112.6662,21.69295223,6.478338135,41.96886499,21.69295223,6.478338135,41.96886499,1.841149928,2.171153082,4.713905705,-0.002392151,0.058369885,0.003407043,0.076849834,0.048399267,0.002342489,-9.13E-06,0.162744313,0.026485713,-7.43E-05,0.101835676,0.010370504,3.255437642,1.849999523,3.422498234,5.9,1.87,6.8,0.75
591,112.3471467,78671,947.8433735,0.428006887,0.270700037,0.073278517,0.629988015,0.211159758,0.044588443,0.278234503,0.076934353,0.005918895,5.728687286,31.06189156,964.8411255,1.393190742,28.45307541,809.5774536,0.006938678,2.564593315,6.577139378,2396.451438,396.1232182,156913.604,2116.055533,372.9271322,139074.646,20.13673082,6.798422981,46.21855503,20.13673082,6.798422981,46.21855503,2.774304171,3.026821536,9.16164861,-0.014875024,0.045652651,0.002084165,0.15098814,0.030134022,0.000908059,-1.31E-06,0.115678519,0.01338152,-1.62E-05,0.095838532,0.009185024,3.566585034,2.013069633,4.052449348,6,1.26,6.1,1.37
